timestamp,pm2_5,pm10,no2,o3,so2,co,aqi
2026-01-02 19:00:00,183.26,211.46,27.85,13.33,5.04,2103.63,5
2026-01-02 20:00:00,188.82,216.42,26.87,13.23,4.32,2103.75,5
2026-01-02 21:00:00,195.62,221.74,25.36,12.46,3.56,2106.81,5
2026-01-02 22:00:00,203.09,224.91,23.62,10.57,2.37,2112.16,5
2026-01-02 23:00:00,210.57,230.09,22.2,8.86,1.71,2121.29,5
2026-01-03 00:00:00,216.2,235.1,21.16,7.52,1.36,2126.0,5
2026-01-03 01:00:00,220.26,238.1,20.51,6.29,1.21,2138.44,5
2026-01-03 02:00:00,225.58,244.05,20.82,5.44,1.58,2195.66,5
2026-01-03 03:00:00,228.58,250.54,22.01,7.09,2.05,2248.56,5
2026-01-03 04:00:00,206.04,232.14,18.44,25.87,2.72,2028.12,5
2026-01-03 05:00:00,198.06,224.32,16.43,29.18,2.55,1990.0,5
2026-01-03 06:00:00,192.75,218.52,14.17,34.28,2.29,1965.35,5
2026-01-03 07:00:00,181.38,208.98,10.8,53.31,2.42,1785.39,5
2026-01-03 08:00:00,171.44,201.57,7.46,76.85,2.61,1562.4,5
2026-01-03 09:00:00,169.8,201.76,5.47,99.13,2.75,1434.69,5
2026-01-03 10:00:00,171.93,206.08,5.65,120.84,3.37,1362.28,5
2026-01-03 11:00:00,180.05,215.76,9.2,130.73,4.42,1394.29,5
2026-01-03 12:00:00,184.73,221.51,14.52,129.69,5.44,1466.62,5
2026-01-03 13:00:00,190.5,228.53,19.31,123.15,6.53,1569.09,5
2026-01-03 14:00:00,201.72,241.65,22.78,117.02,7.82,1687.91,5
2026-01-03 15:00:00,213.12,254.85,24.23,111.08,8.96,1782.88,5
2026-01-03 16:00:00,217.58,259.52,22.8,96.74,8.5,1794.11,5
2026-01-03 17:00:00,221.34,263.57,21.51,83.03,7.68,1801.18,5
2026-01-03 18:00:00,222.81,264.3,20.56,70.51,6.49,1786.29,5
2026-01-03 19:00:00,219.28,257.81,19.02,58.41,4.42,1722.85,5
2026-01-03 20:00:00,217.9,253.79,17.97,50.03,3.42,1675.23,5
2026-01-03 21:00:00,218.68,252.54,17.6,43.67,3.07,1656.87,5
2026-01-03 22:00:00,219.34,251.47,17.51,38.09,2.88,1640.4,5
2026-01-03 23:00:00,221.51,252.56,17.68,33.38,2.68,1642.15,5
2026-01-04 00:00:00,223.75,253.58,17.95,29.21,2.5,1645.38,5
2026-01-04 01:00:00,225.22,252.19,18.33,25.2,2.3,1649.12,5
2026-01-04 02:00:00,228.44,253.21,19.41,22.04,2.41,1705.32,5
2026-01-04 03:00:00,229.89,254.37,20.65,23.71,2.71,1757.24,5
2026-01-04 04:00:00,202.85,225.49,16.84,47.66,3.74,1581.88,5
2026-01-04 05:00:00,189.39,211.27,15.1,49.06,3.76,1535.03,5
2026-01-04 06:00:00,181.18,204.11,13.38,48.01,3.66,1520.89,5
2026-01-04 07:00:00,163.94,190.87,9.47,72.27,8.22,1259.89,5
2026-01-04 08:00:00,161.61,190.19,7.45,82.28,8.72,1177.25,5
2026-01-04 09:00:00,165.05,194.0,6.6,90.16,7.9,1165.48,5
2026-01-04 10:00:00,169.9,199.34,7.27,100.41,8.53,1143.01,5
2026-01-04 11:00:00,178.28,209.07,10.97,104.86,9.71,1194.04,5
2026-01-04 12:00:00,184.14,216.22,16.05,104.38,10.89,1272.5,5
2026-01-04 13:00:00,190.36,223.53,20.48,101.57,11.93,1367.46,5
2026-01-04 14:00:00,200.17,235.04,23.66,98.43,12.99,1475.08,5
2026-01-04 15:00:00,210.44,246.93,24.82,95.5,13.9,1554.33,5
2026-01-04 16:00:00,213.09,249.37,23.23,85.73,12.18,1552.11,5
2026-01-04 17:00:00,213.77,249.46,21.77,77.21,10.24,1546.65,5
2026-01-04 18:00:00,212.93,247.1,20.67,69.9,8.71,1533.78,5
2026-01-04 19:00:00,208.68,239.77,19.2,61.24,6.8,1484.45,5
2026-01-04 20:00:00,208.39,237.72,18.65,54.87,5.91,1467.8,5
2026-01-04 21:00:00,210.53,239.02,18.51,49.9,5.56,1468.79,5
2026-01-04 22:00:00,213.6,241.67,18.53,46.01,5.54,1478.1,5
2026-01-04 23:00:00,218.45,246.38,19.22,43.55,5.85,1504.63,5
2026-01-05 00:00:00,222.83,250.44,20.37,40.94,6.25,1535.65,5
2026-01-05 01:00:00,225.64,251.55,21.67,36.72,6.59,1569.78,5
2026-01-05 02:00:00,233.95,257.86,23.87,28.66,6.66,1680.05,5
2026-01-05 03:00:00,247.1,269.34,27.39,18.29,5.59,1867.05,5
2026-01-05 04:00:00,252.67,270.77,27.56,12.66,3.65,2013.0,5
2026-01-05 05:00:00,251.34,272.12,24.27,14.64,3.13,2096.53,5
2026-01-05 06:00:00,241.93,266.26,21.88,23.21,2.83,2093.49,5
2026-01-05 07:00:00,132.87,154.09,8.65,99.15,4.42,1048.49,5
2026-01-05 08:00:00,110.8,132.94,6.13,105.42,4.46,847.47,5
2026-01-05 09:00:00,104.6,128.65,5.51,108.38,4.53,783.94,5
2026-01-05 10:00:00,111.35,139.35,7.54,101.3,4.91,840.2,5
2026-01-05 11:00:00,123.18,155.21,12.6,94.09,6.11,967.67,5
2026-01-05 12:00:00,132.4,167.8,19.02,89.35,7.59,1099.61,5
2026-01-05 13:00:00,143.05,182.08,24.74,82.65,9.08,1249.0,5
2026-01-05 14:00:00,156.97,200.71,28.09,71.38,9.89,1397.79,5
2026-01-05 15:00:00,171.07,219.1,29.09,56.19,8.97,1541.89,5
2026-01-05 16:00:00,180.8,230.58,28.11,40.35,5.59,1638.01,5
2026-01-05 17:00:00,192.06,243.67,27.51,30.05,3.95,1745.73,5
2026-01-05 18:00:00,201.42,253.88,26.76,23.35,2.95,1826.09,5
2026-01-05 19:00:00,203.89,255.01,24.98,18.75,2.0,1831.17,5
2026-01-05 20:00:00,207.64,258.52,23.62,14.52,1.55,1847.66,5
2026-01-05 21:00:00,213.04,263.72,22.69,11.47,1.46,1873.04,5
2026-01-05 22:00:00,218.2,265.75,22.11,9.56,1.52,1898.47,5
2026-01-05 23:00:00,222.99,266.18,21.73,8.68,1.52,1928.38,5
2026-01-06 00:00:00,227.31,266.8,21.54,8.29,1.57,1953.89,5
2026-01-06 01:00:00,230.5,267.53,21.63,8.08,1.74,1988.63,5
2026-01-06 02:00:00,239.82,281.43,23.3,6.98,2.43,2092.28,5
2026-01-06 03:00:00,251.46,301.07,26.31,5.92,3.23,2235.28,5
2026-01-06 04:00:00,246.33,301.14,25.86,9.17,3.61,2210.11,5
2026-01-06 05:00:00,234.45,287.23,21.69,15.14,3.39,2121.49,5
2026-01-06 06:00:00,224.94,274.21,18.3,23.76,3.04,2046.96,5
2026-01-06 07:00:00,195.14,251.45,11.9,61.71,4.13,1606.7,5
2026-01-06 08:00:00,187.98,247.29,8.64,83.19,4.05,1456.62,5
2026-01-06 09:00:00,192.03,253.16,6.82,102.77,3.92,1409.73,5
2026-01-06 10:00:00,201.39,264.53,7.06,106.72,3.86,1395.52,5
2026-01-06 11:00:00,212.42,277.05,10.74,98.03,4.37,1458.43,5
2026-01-06 12:00:00,219.66,286.2,16.69,92.27,5.67,1547.44,5
2026-01-06 13:00:00,228.06,297.26,22.22,87.72,7.34,1663.42,5
2026-01-06 14:00:00,240.52,314.03,25.56,81.81,8.82,1785.16,5
2026-01-06 15:00:00,252.1,330.44,26.96,75.12,9.8,1878.49,5
2026-01-06 16:00:00,258.29,339.09,26.55,66.46,9.5,1914.88,5
2026-01-06 17:00:00,265.87,348.56,26.58,58.07,8.68,1964.18,5
2026-01-06 18:00:00,273.81,356.71,27.28,50.24,7.64,2022.55,5
2026-01-06 19:00:00,276.66,356.77,27.38,43.4,6.28,2042.07,5
2026-01-06 20:00:00,281.0,358.93,27.23,37.43,5.15,2080.08,5
2026-01-06 21:00:00,285.43,361.69,27.13,31.44,4.08,2131.55,5
2026-01-06 22:00:00,287.37,362.02,27.5,25.06,3.02,2201.91,5
2026-01-06 23:00:00,290.83,364.27,28.38,19.25,2.13,2288.25,5
2026-01-07 00:00:00,294.22,365.34,29.09,14.34,1.54,2377.79,5
2026-01-07 01:00:00,295.61,362.49,29.51,10.23,1.26,2446.99,5
2026-01-07 02:00:00,300.05,368.86,30.63,7.49,1.77,2565.87,5
2026-01-07 03:00:00,303.23,372.97,32.28,7.73,2.46,2652.26,5
2026-01-07 04:00:00,271.94,339.66,26.86,26.49,3.33,2331.65,5
2026-01-07 05:00:00,260.99,324.32,22.86,31.21,3.23,2269.67,5
2026-01-07 06:00:00,249.78,311.79,18.71,38.02,3.05,2194.9,5
2026-01-07 07:00:00,199.65,262.62,10.66,78.27,4.25,1569.75,5
2026-01-07 08:00:00,185.18,246.64,7.36,98.69,4.21,1347.7,5
2026-01-07 09:00:00,175.41,234.35,5.26,118.27,4.29,1189.36,5
2026-01-07 10:00:00,176.51,233.77,6.09,116.51,4.08,1158.91,5
2026-01-07 11:00:00,193.75,251.84,10.46,100.63,4.11,1290.32,5
2026-01-07 12:00:00,208.05,268.06,17.41,90.69,5.12,1439.94,5
2026-01-07 13:00:00,222.89,285.49,23.88,80.82,6.43,1607.19,5
2026-01-07 14:00:00,243.14,309.73,27.5,67.37,6.71,1777.09,5
2026-01-07 15:00:00,265.48,336.47,29.15,53.56,5.95,1949.85,5
2026-01-07 16:00:00,279.89,352.48,29.02,40.93,4.38,2056.0,5
2026-01-07 17:00:00,294.27,369.11,29.7,32.72,3.61,2181.35,5
2026-01-07 18:00:00,307.23,384.01,31.5,26.88,2.94,2305.78,5
2026-01-07 19:00:00,310.98,387.07,32.25,22.66,2.08,2356.44,5
2026-01-07 20:00:00,313.92,389.56,32.12,18.78,1.59,2390.52,5
2026-01-07 21:00:00,317.81,393.48,31.63,15.32,1.35,2415.82,5
2026-01-07 22:00:00,319.65,395.62,30.95,12.45,1.24,2423.12,5
2026-01-07 23:00:00,323.2,400.36,30.12,10.25,1.23,2427.2,5
2026-01-08 00:00:00,327.05,404.87,29.33,8.44,1.33,2422.35,5
2026-01-08 01:00:00,330.12,405.64,28.68,6.7,1.5,2416.99,5
2026-01-08 02:00:00,337.05,413.35,29.54,4.89,2.06,2493.44,5
2026-01-08 03:00:00,343.34,416.76,31.08,4.32,2.6,2586.74,5
2026-01-08 04:00:00,316.06,382.47,27.43,17.14,3.15,2379.98,5
2026-01-08 05:00:00,300.35,357.98,23.99,22.51,3.03,2328.3,5
2026-01-08 06:00:00,283.86,335.54,20.59,28.07,2.77,2287.4,5
2026-01-08 07:00:00,261.14,314.73,13.89,61.68,3.66,1932.04,5
2026-01-08 08:00:00,268.08,322.83,10.67,86.96,3.6,1844.7,5
2026-01-08 09:00:00,279.56,334.16,8.17,112.07,3.47,1807.88,5
2026-01-08 10:00:00,290.48,346.15,8.25,129.43,4.1,1787.38,5
2026-01-08 11:00:00,305.0,362.07,12.32,134.95,5.46,1862.82,5
2026-01-08 12:00:00,315.95,374.56,18.78,131.21,6.95,1978.9,5
2026-01-08 13:00:00,329.35,390.33,24.46,123.19,8.58,2123.57,5
2026-01-08 14:00:00,350.2,414.39,28.1,116.13,10.34,2291.9,5
2026-01-08 15:00:00,372.58,439.74,29.49,109.18,11.86,2429.16,5
2026-01-08 16:00:00,383.11,450.27,27.84,91.25,10.35,2460.26,5
2026-01-08 17:00:00,390.05,456.39,26.63,76.33,8.34,2475.51,5
2026-01-08 18:00:00,391.09,454.78,25.71,66.24,6.89,2455.36,5
2026-01-08 19:00:00,382.35,440.24,23.64,56.4,4.79,2357.48,5
2026-01-08 20:00:00,374.17,425.2,21.94,48.81,3.36,2268.96,5
2026-01-08 21:00:00,368.03,411.73,21.15,42.46,2.63,2208.29,5
2026-01-08 22:00:00,362.53,398.87,21.06,36.05,2.15,2168.78,5
2026-01-08 23:00:00,358.8,386.06,21.21,30.58,1.66,2155.02,5
2026-01-09 00:00:00,351.74,373.05,21.5,26.85,1.42,2126.17,5
2026-01-09 01:00:00,325.1,343.15,21.17,25.55,1.43,2062.2,5
2026-01-09 02:00:00,301.53,322.31,22.37,24.53,1.96,2041.29,5
2026-01-09 03:00:00,286.75,313.5,24.82,24.91,2.52,2074.32,5
2026-01-09 04:00:00,247.23,278.34,21.95,43.8,3.16,1828.11,5
2026-01-09 05:00:00,222.72,255.99,19.09,51.84,3.67,1650.9,5
2026-01-09 06:00:00,211.04,243.91,16.66,57.05,4.18,1568.35,5
2026-01-09 07:00:00,182.55,211.78,11.83,77.41,6.6,1301.48,5
2026-01-09 08:00:00,162.78,189.15,8.75,92.06,7.04,1107.91,5
2026-01-09 09:00:00,159.12,184.16,7.03,106.8,7.19,1035.57,5
2026-01-09 10:00:00,171.09,197.47,7.3,108.89,6.47,1078.36,5
2026-01-09 11:00:00,185.77,215.2,10.12,95.01,5.35,1182.57,5
2026-01-09 12:00:00,196.36,229.12,14.67,80.57,4.92,1300.75,5
2026-01-09 13:00:00,208.48,245.39,19.14,67.87,5.05,1442.67,5
2026-01-09 14:00:00,227.24,269.99,22.34,55.68,5.09,1621.66,5
2026-01-09 15:00:00,249.66,298.87,24.15,44.39,4.87,1813.77,5
2026-01-09 16:00:00,268.98,322.95,25.1,34.02,4.36,1977.71,5
2026-01-09 17:00:00,291.53,350.53,26.7,25.32,4.24,2161.86,5
2026-01-09 18:00:00,312.92,375.36,28.1,19.06,4.11,2326.02,5
2026-01-09 19:00:00,325.75,386.27,28.1,15.43,3.53,2393.52,5
2026-01-09 20:00:00,337.33,388.41,27.21,14.01,2.93,2442.85,5
2026-01-09 21:00:00,347.91,390.27,26.13,13.61,2.65,2481.88,5
2026-01-09 22:00:00,355.73,388.51,24.86,14.1,2.51,2502.08,5
2026-01-09 23:00:00,364.56,392.13,23.7,15.41,2.22,2530.38,5
2026-01-10 00:00:00,372.19,397.13,23.18,16.92,1.96,2567.82,5
2026-01-10 01:00:00,376.32,399.21,23.28,18.65,1.9,2617.73,5
2026-01-10 02:00:00,385.14,408.79,25.03,20.42,2.54,2737.52,5
2026-01-10 03:00:00,394.41,421.24,27.65,23.74,3.55,2866.7,5
2026-01-10 04:00:00,385.14,413.37,25.99,32.46,4.57,2802.55,5
2026-01-10 05:00:00,371.68,399.2,21.81,36.6,4.38,2704.52,5
2026-01-10 06:00:00,364.52,391.88,18.04,44.8,4.14,2664.14,5
2026-01-10 07:00:00,325.85,355.34,10.51,86.5,7.92,2223.5,5
2026-01-10 08:00:00,317.06,347.98,7.45,106.58,7.47,2066.01,5
2026-01-10 09:00:00,310.51,343.43,5.51,124.58,7.1,1936.74,5
2026-01-10 10:00:00,316.49,352.95,5.81,125.04,6.39,1897.02,5
2026-01-10 11:00:00,335.73,375.15,9.13,113.37,6.08,1989.44,5
2026-01-10 12:00:00,351.78,394.44,14.24,106.38,7.03,2109.61,5
2026-01-10 13:00:00,370.08,416.36,19.13,101.44,8.54,2260.17,5
2026-01-10 14:00:00,395.2,446.13,22.38,94.05,9.81,2414.22,5
2026-01-10 15:00:00,422.95,479.03,24.06,84.24,10.45,2569.4,5
2026-01-10 16:00:00,441.79,501.45,24.19,72.49,9.96,2648.74,5
2026-01-10 17:00:00,463.07,526.63,24.41,62.93,9.3,2747.65,5
2026-01-10 18:00:00,483.16,550.22,24.82,54.98,8.4,2829.22,5
2026-01-10 19:00:00,494.17,562.25,24.44,47.73,6.96,2843.4,5
2026-01-10 20:00:00,506.35,575.29,23.97,41.72,5.52,2870.26,5
2026-01-10 21:00:00,519.57,589.43,23.72,36.32,4.25,2906.17,5
2026-01-10 22:00:00,527.66,591.53,23.66,31.73,3.34,2926.23,5
2026-01-10 23:00:00,535.18,591.73,23.73,29.08,2.99,2951.32,5
2026-01-11 00:00:00,540.55,589.89,23.88,27.33,2.95,2964.46,5
2026-01-11 01:00:00,543.05,588.41,24.37,25.96,2.97,3005.76,5
2026-01-11 02:00:00,552.87,599.1,26.45,24.93,3.12,3114.87,5
2026-01-11 03:00:00,560.95,611.4,29.19,28.16,3.46,3221.74,5
2026-01-11 04:00:00,530.35,587.5,25.81,46.95,3.88,3026.6,5
2026-01-11 05:00:00,500.74,557.27,21.54,52.94,3.64,2834.86,5
2026-01-11 06:00:00,481.25,534.65,18.12,57.07,3.26,2741.17,5
2026-01-11 07:00:00,415.27,463.42,10.44,95.94,4.66,2235.32,5
2026-01-11 08:00:00,389.03,434.09,7.24,110.72,4.32,2034.26,5
2026-01-11 09:00:00,362.55,404.26,4.98,125.99,4.2,1837.2,5
2026-01-11 10:00:00,357.23,396.92,5.29,123.4,3.8,1771.48,5
2026-01-11 11:00:00,371.97,412.05,8.19,106.15,3.2,1845.51,5
2026-01-11 12:00:00,381.55,422.72,12.51,93.98,3.38,1922.55,5
2026-01-11 13:00:00,391.74,434.63,16.45,85.24,3.97,2010.43,5
2026-01-11 14:00:00,405.91,450.99,18.67,76.42,4.01,2105.21,5
2026-01-11 15:00:00,419.62,466.66,19.88,69.12,3.9,2197.72,5
2026-01-11 16:00:00,425.88,473.42,20.15,61.46,3.66,2239.77,5
2026-01-11 17:00:00,434.92,484.06,20.78,54.5,3.59,2302.14,5
2026-01-11 18:00:00,443.16,493.51,21.64,48.79,3.39,2352.83,5
2026-01-11 19:00:00,444.8,494.26,21.76,44.25,2.74,2345.4,5
2026-01-11 20:00:00,446.65,494.96,21.72,40.25,2.07,2342.26,5
2026-01-11 21:00:00,447.42,494.03,21.53,36.76,1.61,2342.08,5
2026-01-11 22:00:00,444.02,488.21,21.09,33.91,1.32,2313.29,5
2026-01-11 23:00:00,440.21,482.25,20.8,32.08,1.25,2291.85,5
2026-01-12 00:00:00,435.45,475.2,20.63,30.89,1.31,2268.89,5
2026-01-12 01:00:00,431.56,469.05,20.95,29.33,1.4,2261.89,5
2026-01-12 02:00:00,433.49,469.81,22.96,25.78,1.71,2317.57,5
2026-01-12 03:00:00,435.54,469.1,26.61,21.35,1.93,2409.76,5
2026-01-12 04:00:00,424.95,455.06,25.4,26.47,1.96,2426.17,5
2026-01-12 05:00:00,415.82,446.14,21.27,43.19,2.2,2408.75,5
2026-01-12 06:00:00,413.49,444.77,18.17,74.98,2.42,2352.81,5
2026-01-12 07:00:00,218.05,238.34,7.18,144.19,6.91,1121.99,5
2026-01-12 08:00:00,183.97,203.85,5.76,151.64,8.5,901.2,5
2026-01-12 09:00:00,185.42,206.11,5.42,155.59,8.92,882.35,5
2026-01-12 10:00:00,195.57,217.9,6.96,142.52,7.83,945.75,5
2026-01-12 11:00:00,208.4,233.35,11.14,130.55,7.09,1063.85,5
2026-01-12 12:00:00,217.02,244.18,17.74,123.85,7.9,1195.88,5
2026-01-12 13:00:00,227.16,256.38,23.84,117.76,9.62,1346.55,5
2026-01-12 14:00:00,243.37,275.64,27.81,111.68,11.33,1513.14,5
2026-01-12 15:00:00,261.03,296.56,30.04,103.82,12.74,1667.89,5
2026-01-12 16:00:00,273.2,310.11,30.91,95.68,13.61,1771.39,5
2026-01-12 17:00:00,288.9,326.82,31.8,92.67,14.7,1889.44,5
2026-01-12 18:00:00,304.74,342.47,31.83,90.42,15.22,1981.52,5
2026-01-12 19:00:00,313.24,347.92,29.93,87.85,14.3,1990.09,5
2026-01-12 20:00:00,324.75,356.35,27.9,85.47,13.04,1999.45,5
2026-01-12 21:00:00,339.83,369.15,26.26,81.23,12.24,2026.76,5
2026-01-12 22:00:00,354.67,382.46,24.84,69.64,9.49,2060.79,5
2026-01-12 23:00:00,374.36,401.58,24.62,59.1,7.31,2136.02,5
2026-01-13 00:00:00,395.57,422.61,25.38,50.54,5.88,2240.03,5
2026-01-13 01:00:00,418.43,445.98,27.01,42.33,4.65,2382.6,5
2026-01-13 02:00:00,447.28,475.15,30.8,33.71,3.79,2595.72,5
2026-01-13 03:00:00,473.09,498.3,35.65,27.12,3.3,2823.31,5
2026-01-13 04:00:00,477.02,498.04,33.82,32.67,3.09,2870.25,5
2026-01-13 05:00:00,475.02,499.75,26.23,45.07,3.08,2822.39,5
2026-01-13 06:00:00,477.52,505.28,20.71,71.4,3.1,2748.33,5
2026-01-13 07:00:00,342.07,366.26,7.72,155.41,8.26,1655.85,5
2026-01-13 08:00:00,311.53,334.85,4.65,173.04,9.05,1391.82,5
2026-01-13 09:00:00,310.98,334.55,3.7,180.21,9.41,1340.2,5
2026-01-13 10:00:00,326.48,352.65,5.76,159.45,8.18,1428.14,5
2026-01-13 11:00:00,343.46,373.41,10.38,136.09,7.61,1562.77,5
2026-01-13 12:00:00,353.61,387.12,16.66,123.58,8.65,1695.35,5
2026-01-13 13:00:00,366.15,403.5,22.07,113.98,10.44,1850.19,5
2026-01-13 14:00:00,381.6,423.64,25.1,103.81,11.81,1997.6,5
2026-01-13 15:00:00,393.47,440.11,26.31,91.84,12.02,2121.25,5
2026-01-13 16:00:00,396.15,445.32,26.11,77.12,10.3,2178.46,5
2026-01-13 17:00:00,401.33,452.79,26.36,65.42,8.77,2253.91,5
2026-01-13 18:00:00,403.81,456.47,26.68,55.64,7.24,2306.11,5
2026-01-13 19:00:00,395.21,445.71,26.0,47.39,5.48,2283.14,5
2026-01-13 20:00:00,387.87,436.02,25.16,41.16,4.22,2257.24,5
2026-01-13 21:00:00,382.54,428.46,24.39,35.85,3.32,2240.14,5
2026-01-13 22:00:00,375.95,419.97,23.71,31.28,2.68,2228.5,5
2026-01-13 23:00:00,371.69,414.32,23.48,28.05,2.34,2217.89,5
2026-01-14 00:00:00,368.88,409.6,23.6,25.61,2.18,2213.2,5
2026-01-14 01:00:00,370.0,408.43,24.4,23.0,2.04,2229.99,5
2026-01-14 02:00:00,379.96,413.65,27.77,18.37,2.11,2360.08,5
2026-01-14 03:00:00,394.18,422.46,33.47,12.37,2.19,2577.24,5
2026-01-14 04:00:00,394.13,415.45,32.56,13.28,2.11,2665.97,5
2026-01-14 05:00:00,391.94,416.01,25.11,25.77,2.22,2666.81,5
2026-01-14 06:00:00,392.81,424.58,20.12,66.54,2.38,2530.67,5
2026-01-14 07:00:00,262.94,288.75,7.45,146.1,4.7,1441.56,5
2026-01-14 08:00:00,234.45,259.97,4.37,160.29,5.09,1189.89,5
2026-01-14 09:00:00,226.56,252.6,3.44,164.83,5.22,1107.82,5
2026-01-14 10:00:00,229.99,257.98,4.94,160.57,5.58,1124.62,5
2026-01-14 11:00:00,243.12,274.81,9.45,159.01,6.77,1231.54,5
2026-01-14 12:00:00,252.52,287.59,15.85,156.57,8.26,1353.92,5
2026-01-14 13:00:00,264.52,302.97,21.17,149.09,9.82,1504.03,5
2026-01-14 14:00:00,282.23,325.29,24.65,136.83,11.2,1658.01,5
2026-01-14 15:00:00,298.79,346.47,26.11,119.57,11.46,1785.83,5
2026-01-14 16:00:00,304.24,353.65,25.41,94.63,8.15,1827.85,5
2026-01-14 17:00:00,311.34,362.58,25.34,76.85,6.17,1876.37,5
2026-01-14 18:00:00,316.36,368.41,25.19,64.27,4.86,1900.11,5
2026-01-14 19:00:00,312.49,362.81,23.79,54.8,3.63,1841.04,5
2026-01-14 20:00:00,312.44,361.82,22.49,48.59,3.22,1799.24,5
2026-01-14 21:00:00,317.09,366.13,21.74,43.61,3.28,1788.4,5
2026-01-14 22:00:00,323.12,371.85,21.41,38.89,3.32,1792.73,5
2026-01-14 23:00:00,330.9,378.29,21.32,34.7,3.04,1805.37,5
2026-01-15 00:00:00,338.12,381.03,21.56,31.41,2.81,1819.55,5
2026-01-15 01:00:00,343.64,381.41,21.99,27.66,2.52,1836.3,5
2026-01-15 02:00:00,354.09,389.91,24.17,21.31,2.39,1934.29,5
2026-01-15 03:00:00,366.46,400.8,26.85,14.98,2.35,2080.83,5
2026-01-15 04:00:00,368.95,402.52,23.43,18.43,2.31,2166.44,5
2026-01-15 05:00:00,367.53,404.54,19.25,30.99,2.63,2195.63,5
2026-01-15 06:00:00,371.03,411.61,17.4,59.05,3.37,2172.74,5
2026-01-15 07:00:00,250.56,293.21,7.97,129.39,16.02,1237.58,5
2026-01-15 08:00:00,228.62,273.67,5.82,140.96,17.6,1040.46,5
2026-01-15 09:00:00,222.11,269.19,5.0,146.86,17.68,959.74,5
2026-01-15 10:00:00,231.56,281.57,6.4,150.12,17.24,984.04,5
2026-01-15 11:00:00,249.74,303.19,11.04,155.69,18.24,1105.45,5
2026-01-15 12:00:00,261.39,317.75,17.64,154.27,19.8,1241.49,5
2026-01-15 13:00:00,273.8,332.38,23.29,146.65,21.65,1401.25,5
2026-01-15 14:00:00,292.91,354.79,27.02,138.56,23.89,1582.24,5
2026-01-15 15:00:00,314.16,379.99,29.24,129.1,26.26,1746.93,5
2026-01-15 16:00:00,327.67,395.01,29.08,111.96,26.04,1834.29,5
2026-01-15 17:00:00,343.37,412.54,28.89,95.65,25.04,1924.83,5
2026-01-15 18:00:00,357.46,427.88,28.41,80.55,22.93,1993.0,5
2026-01-15 19:00:00,363.16,432.09,26.95,67.73,19.96,1984.28,5
2026-01-15 20:00:00,371.12,435.4,26.93,62.03,19.66,2002.79,5
2026-01-15 21:00:00,380.33,436.98,27.62,57.22,19.67,2057.13,5
2026-01-15 22:00:00,388.47,437.07,28.0,50.74,18.64,2119.35,5
2026-01-15 23:00:00,396.91,440.48,27.32,41.76,15.63,2163.94,5
2026-01-16 00:00:00,401.29,439.09,26.29,32.46,10.64,2179.12,5
2026-01-16 01:00:00,398.73,430.26,25.34,24.4,5.14,2171.02,5
2026-01-16 02:00:00,403.29,434.79,26.54,19.57,3.6,2232.72,5
2026-01-16 03:00:00,409.1,444.23,28.88,20.08,3.44,2313.49,5
2026-01-16 04:00:00,388.92,428.29,25.26,35.07,3.92,2186.21,5
2026-01-16 05:00:00,368.11,407.61,20.65,47.44,3.92,2053.89,5
2026-01-16 06:00:00,355.8,396.51,17.57,62.93,3.85,1957.53,5
2026-01-16 07:00:00,318.63,368.8,12.73,96.21,7.21,1616.68,5
2026-01-16 08:00:00,301.13,356.82,10.35,110.19,8.03,1426.31,5
2026-01-16 09:00:00,295.5,355.67,9.83,118.38,8.79,1350.85,5
2026-01-16 10:00:00,307.6,371.06,11.0,117.05,8.59,1398.19,5
2026-01-16 11:00:00,320.1,381.53,14.21,98.01,6.48,1508.04,5
2026-01-16 12:00:00,326.93,385.08,19.05,77.14,5.09,1648.76,5
2026-01-16 13:00:00,335.49,389.46,23.34,59.3,4.28,1834.94,5
2026-01-16 14:00:00,352.23,402.87,25.43,47.2,3.76,2042.55,5
2026-01-16 15:00:00,369.38,416.85,25.37,42.01,3.51,2202.92,5
2026-01-16 16:00:00,375.71,418.8,23.11,39.09,3.11,2248.34,5
2026-01-16 17:00:00,392.1,432.79,23.21,29.87,2.72,2368.57,5
2026-01-16 18:00:00,406.9,445.95,23.14,23.33,2.44,2448.8,5
2026-01-16 19:00:00,410.93,447.1,21.96,19.2,1.91,2419.19,5
2026-01-16 20:00:00,412.93,445.58,20.41,15.8,1.4,2365.76,5
2026-01-16 21:00:00,415.92,444.39,19.3,13.04,1.16,2317.56,5
2026-01-16 22:00:00,420.79,446.55,18.67,10.82,1.05,2299.33,5
2026-01-16 23:00:00,429.68,453.31,18.45,9.49,0.95,2327.88,5
2026-01-17 00:00:00,439.31,459.55,18.48,9.07,0.89,2377.69,5
2026-01-17 01:00:00,444.63,463.27,18.33,10.22,0.97,2425.52,5
2026-01-17 02:00:00,455.17,474.25,19.35,11.69,1.42,2540.44,5
2026-01-17 03:00:00,467.22,487.71,21.02,13.32,1.84,2668.04,5
2026-01-17 04:00:00,462.1,484.09,19.4,21.94,2.14,2662.75,5
2026-01-17 05:00:00,452.69,476.04,16.84,31.77,2.25,2636.73,5
